utc,probability,model_version,status
2026-09-22T15:57:28+00:00,0.016813015894295565,2,200
2026-09-22T15:57:28+00:00,0.037321071844568246,2,200
2026-09-22T15:57:28+00:00,0.26291024935492374,2,200
2026-09-22T15:57:28+00:00,0.43013881004484567,2,200
2026-09-22T15:57:28+00:00,0.05011480631930152,2,200
2026-09-22T15:57:28+00:00,0.013600070298617048,2,200
2026-09-22T15:57:28+00:00,0.016027998630867287,2,200
2026-09-22T15:57:29+00:00,0.12573616611534696,2,200
2026-09-22T15:57:29+00:00,0.014410950007348775,2,200
2026-09-22T15:57:29+00:00,0.04905912577308111,2,200
2026-09-22T15:57:29+00:00,0.30267091820114195,2,200
2026-09-22T15:57:29+00:00,0.04210983436497814,2,200
2026-09-22T15:57:29+00:00,0.04482991291892764,2,200
2026-09-22T15:57:29+00:00,0.504293354252992,2,200
2026-09-22T15:57:29+00:00,0.025859366841130674,2,200
2026-09-22T15:57:29+00:00,0.290641819179596,2,200
2026-09-22T15:57:29+00:00,0.05592847409302006,2,200
2026-09-22T15:57:29+00:00,0.017832940864060204,2,200
2026-09-22T15:57:29+00:00,0.25100013802564763,2,200
2026-09-22T15:57:29+00:00,0.021172381694799652,2,200
2026-09-22T15:57:29+00:00,0.2106893482928767,2,200
2026-09-22T15:57:29+00:00,0.01360459755932467,2,200
2026-09-22T15:57:29+00:00,0.03063354565555946,2,200
2026-09-22T15:57:29+00:00,0.1269696072762698,2,200
2026-09-22T15:57:29+00:00,0.018167660439043835,2,200
2026-09-22T15:57:30+00:00,0.052102354429599866,2,200
2026-09-22T15:57:30+00:00,0.1402152577078732,2,200
2026-09-22T15:57:30+00:00,0.022256974746043646,2,200
2026-09-22T15:57:30+00:00,0.017583949969872767,2,200
2026-09-22T15:57:30+00:00,0.10855085463879767,2,200
2026-09-22T15:57:30+00:00,0.10109234168903047,2,200
2026-09-22T15:57:30+00:00,0.014940626900470632,2,200
2026-09-22T15:57:30+00:00,0.2366895853332902,2,200
2026-09-22T15:57:30+00:00,0.07899740483880098,2,200
2026-09-22T15:57:30+00:00,0.13654103674267173,2,200
2026-09-22T15:57:30+00:00,0.013874238986545231,2,200
2026-09-22T15:57:30+00:00,0.4771618254463016,2,200
2026-09-22T15:57:30+00:00,0.052102354429599866,2,200
2026-09-22T15:57:30+00:00,0.13558705225969195,2,200
2026-09-22T15:57:30+00:00,0.1527704514766903,2,200
2026-09-22T15:57:30+00:00,0.04482991291892764,2,200
2026-09-22T15:57:30+00:00,0.1605036954151923,2,200
2026-09-22T15:57:30+00:00,0.08162540999318825,2,200
2026-09-22T15:57:31+00:00,0.03230609634033482,2,200
2026-09-22T15:57:31+00:00,0.06777108370371293,2,200
2026-09-22T15:57:31+00:00,0.44014117113411194,2,200
2026-09-22T15:57:31+00:00,0.19145475425084868,2,200
2026-09-22T15:57:31+00:00,0.07282072956041072,2,200
2026-09-22T15:57:31+00:00,0.03967214269303426,2,200
2026-09-22T15:57:31+00:00,0.08703530619114312,2,200
2026-09-22T15:57:31+00:00,0.2855755471301898,2,200
2026-09-22T15:57:31+00:00,0.5472751969395583,2,200
2026-09-22T15:57:31+00:00,0.0350193524982519,2,200
2026-09-22T15:57:31+00:00,0.04434714278771394,2,200
2026-09-22T15:57:31+00:00,0.10296768678805186,2,200
2026-09-22T15:57:31+00:00,0.46236470935676066,2,200
2026-09-22T15:57:31+00:00,0.07878018177723121,2,200
2026-09-22T15:57:31+00:00,0.020984664088814477,2,200
2026-09-22T15:57:31+00:00,0.12852958837178508,2,200
2026-09-22T15:57:31+00:00,0.0591770916863344,2,200
2026-09-22T15:57:31+00:00,0.02378892851920219,2,200
2026-09-22T15:57:32+00:00,0.4690618080124053,2,200
2026-09-22T15:57:32+00:00,0.13989341141737777,2,200
2026-09-22T15:57:32+00:00,0.435571600621079,2,200
2026-09-22T15:57:32+00:00,0.18905351336558493,2,200
2026-09-22T15:57:32+00:00,0.03562643955563258,2,200
2026-09-22T15:57:32+00:00,0.022611008947691687,2,200
2026-09-22T15:57:32+00:00,0.5867469186643952,2,200
2026-09-22T15:57:32+00:00,0.03338864433899151,2,200
2026-09-22T15:57:32+00:00,0.013131841803720155,2,200
2026-09-22T15:57:32+00:00,0.11826091215468607,2,200
2026-09-22T15:57:32+00:00,0.10594532207356337,2,200
2026-09-22T15:57:32+00:00,0.03135858865116979,2,200
2026-09-22T15:57:32+00:00,0.14735721006293243,2,200
2026-09-22T15:57:32+00:00,0.5276319520554054,2,200
2026-09-22T15:57:32+00:00,0.015010655932174715,2,200
2026-09-22T15:57:32+00:00,0.01963972905066804,2,200
2026-09-22T15:57:32+00:00,0.048629589151520755,2,200
2026-09-22T15:57:32+00:00,0.2219124076279426,2,200
2026-09-22T15:57:33+00:00,0.012851663173431864,2,200
2026-09-22T15:57:33+00:00,0.12903118883488257,2,200
2026-09-22T15:57:33+00:00,0.02162312743172529,2,200
2026-09-22T15:57:33+00:00,0.016485522552889365,2,200
2026-09-22T15:57:33+00:00,0.019505352015406353,2,200
2026-09-22T15:57:33+00:00,0.07023422201261835,2,200
2026-09-22T15:57:33+00:00,0.31033655322617343,2,200
2026-09-22T15:57:33+00:00,0.18957208324036462,2,200
2026-09-22T15:57:33+00:00,0.0474208755018315,2,200
2026-09-22T15:57:33+00:00,0.041696224928108636,2,200
2026-09-22T15:57:33+00:00,0.17508204024590918,2,200
2026-09-22T15:57:33+00:00,0.42152548002847845,2,200
2026-09-22T15:57:33+00:00,0.02458439799062456,2,200
2026-09-22T15:57:33+00:00,0.038403658674218535,2,200
2026-09-22T15:57:33+00:00,0.028187106186982246,2,200
2026-09-22T15:57:33+00:00,0.06540940197059088,2,200
2026-09-22T15:57:33+00:00,0.022709752511387436,2,200
2026-09-22T15:57:33+00:00,0.40955929649969497,2,200
2026-09-22T15:57:34+00:00,0.024812295537688076,2,200
2026-09-22T15:57:34+00:00,0.07146887875381001,2,200
2026-09-22T15:57:34+00:00,0.20012484497191899,2,200
2026-09-22T15:57:34+00:00,0.02607975813664271,2,200
2026-09-22T15:57:34+00:00,0.21204355636588257,2,200
2026-09-22T15:57:34+00:00,0.022122362383164066,2,200
2026-09-22T15:57:34+00:00,0.11672686071030039,2,200
2026-09-22T15:57:34+00:00,0.016056414203511286,2,200
2026-09-22T15:57:34+00:00,0.22600186607366302,2,200
2026-09-22T15:57:34+00:00,0.283072743775018,2,200
2026-09-22T15:57:34+00:00,0.0665926488263328,2,200
2026-09-22T15:57:34+00:00,0.014273868585395859,2,200
2026-09-22T15:57:34+00:00,0.09983430676474642,2,200
2026-09-22T15:57:34+00:00,0.031138590037222233,2,200
2026-09-22T15:57:34+00:00,0.07360063334746984,2,200
2026-09-22T15:57:34+00:00,0.0977811114572797,2,200
2026-09-22T15:57:34+00:00,0.10296768678805186,2,200
2026-09-22T15:57:34+00:00,0.026261951506654047,2,200
2026-09-22T15:57:34+00:00,0.2106893482928767,2,200
2026-09-22T15:57:35+00:00,0.05203388599794059,2,200
2026-09-22T15:57:35+00:00,0.03666738375514718,2,200
2026-09-22T15:57:35+00:00,0.04947418379069537,2,200
2026-09-22T15:57:35+00:00,0.17191132420967783,2,200
2026-09-22T15:57:35+00:00,0.06540940197059088,2,200
2026-09-22T15:57:35+00:00,0.020445939352814677,2,200
2026-09-22T15:57:35+00:00,0.026693507756745997,2,200
2026-09-22T15:57:35+00:00,0.15887490713507524,2,200
2026-09-22T15:57:35+00:00,0.3276917741248524,2,200
2026-09-22T15:57:35+00:00,0.16618320109875964,2,200
2026-09-22T15:57:35+00:00,0.013634212777484524,2,200
2026-09-22T15:57:35+00:00,0.09141780766772124,2,200
2026-09-22T15:57:35+00:00,0.2097352252734591,2,200
2026-09-22T15:57:35+00:00,0.030835071596552834,2,200
2026-09-22T15:57:35+00:00,0.043146486326564176,2,200
2026-09-22T15:57:35+00:00,0.024812295537688076,2,200
2026-09-22T15:57:35+00:00,0.2094904784422421,2,200
2026-09-22T15:57:36+00:00,0.060340451199267314,2,200
2026-09-22T15:57:36+00:00,0.013607317692568718,2,200
2026-09-22T15:57:36+00:00,0.018239946554889294,2,200
2026-09-22T15:57:36+00:00,0.01400776785247455,2,200
2026-09-22T15:57:36+00:00,0.02819253598990295,2,200
2026-09-22T15:57:36+00:00,0.0805900162803126,2,200
2026-09-22T15:57:36+00:00,0.14611593425409922,2,200
2026-09-22T15:57:36+00:00,0.06335110653138176,2,200
2026-09-22T15:57:36+00:00,0.18418348582439834,2,200
2026-09-22T15:57:36+00:00,0.21047837088302054,2,200
2026-09-22T15:57:36+00:00,0.016366394864963912,2,200
2026-09-22T15:57:36+00:00,0.038154079018672085,2,200
2026-09-22T15:57:36+00:00,0.026885011282095004,2,200
2026-09-22T15:57:36+00:00,0.032726063228193526,2,200
2026-09-22T15:57:36+00:00,0.19322298102549154,2,200
2026-09-22T15:57:36+00:00,0.015446410222280929,2,200
2026-09-22T15:57:36+00:00,0.504293354252992,2,200
2026-09-22T15:57:36+00:00,0.03783224984467742,2,200
2026-09-22T15:57:36+00:00,0.03220983717177755,2,200
2026-09-22T15:57:37+00:00,0.02820502584204194,2,200
2026-09-22T15:57:37+00:00,0.024979736012401124,2,200
2026-09-22T15:57:37+00:00,0.04607220576731992,2,200
2026-09-22T15:57:37+00:00,0.016366394864963912,2,200
2026-09-22T15:57:37+00:00,0.02820502584204194,2,200
2026-09-22T15:57:37+00:00,0.04634870218879004,2,200
2026-09-22T15:57:37+00:00,0.06549378149365684,2,200
2026-09-22T15:57:37+00:00,0.013874238986545231,2,200
2026-09-22T15:57:37+00:00,0.09141780766772124,2,200
2026-09-22T15:57:37+00:00,0.025589940323065493,2,200
2026-09-22T15:57:37+00:00,0.31615360162819334,2,200
2026-09-22T15:57:37+00:00,0.10938394199786546,2,200
2026-09-22T15:57:37+00:00,0.028941411574560105,2,200
2026-09-22T15:57:37+00:00,0.04974131009679041,2,200
2026-09-22T15:57:37+00:00,0.08707992350276211,2,200
2026-09-22T15:57:37+00:00,0.05905440892217939,2,200
2026-09-22T15:57:37+00:00,0.053753776206560716,2,200
2026-09-22T15:57:37+00:00,0.26898992433252306,2,200
2026-09-22T15:57:38+00:00,0.3983443054522311,2,200
2026-09-22T15:57:38+00:00,0.14401622750987997,2,200
2026-09-22T15:57:38+00:00,0.10109234168903047,2,200
2026-09-22T15:57:38+00:00,0.40857466893545163,2,200
2026-09-22T15:57:38+00:00,0.035153517401129764,2,200
2026-09-22T15:57:38+00:00,0.504293354252992,2,200
2026-09-22T15:57:38+00:00,0.1481004530819407,2,200
2026-09-22T15:57:38+00:00,0.3122964036947169,2,200
2026-09-22T15:57:38+00:00,0.044373928627354495,2,200
2026-09-22T15:57:38+00:00,0.12607674125168214,2,200
2026-09-22T15:57:38+00:00,0.18573720953945455,2,200
2026-09-22T15:57:38+00:00,0.1689113093958214,2,200
2026-09-22T15:57:38+00:00,0.03925022463487812,2,200
2026-09-22T15:57:38+00:00,0.0135176220621785,2,200
2026-09-22T15:57:38+00:00,0.07966997583906632,2,200
2026-09-22T15:57:38+00:00,0.026579359735232205,2,200
2026-09-22T15:57:38+00:00,0.07630677539061909,2,200
2026-09-22T15:57:38+00:00,0.18394773652487792,2,200
2026-09-22T15:57:38+00:00,0.022244418448882884,2,200
2026-09-22T15:57:38+00:00,0.03317936196594368,2,200
2026-09-22T15:57:38+00:00,0.05233862162916299,2,200
2026-09-22T15:57:38+00:00,0.06777108370371293,2,200
2026-09-22T15:57:38+00:00,0.07022149073364656,2,200
2026-09-22T15:57:38+00:00,0.03338864433899151,2,200
2026-09-22T15:57:38+00:00,0.017800630897784938,2,200
2026-09-22T15:57:38+00:00,0.21047837088302054,2,200
2026-09-22T15:57:38+00:00,0.2123299747463802,2,200
2026-09-22T15:57:38+00:00,0.02709874715140768,2,200
2026-09-22T15:57:38+00:00,0.1671383585180241,2,200
2026-09-22T15:57:38+00:00,0.10594532207356337,2,200
2026-09-22T15:57:38+00:00,0.3698787007543116,2,200
2026-09-22T15:57:38+00:00,0.5016241863379214,2,200
2026-09-22T15:57:38+00:00,0.40955929649969497,2,200
2026-09-22T15:57:38+00:00,0.023305185683996442,2,200
2026-09-22T15:57:38+00:00,0.17508204024590918,2,200
2026-09-22T15:57:38+00:00,0.03249182356896238,2,200
2026-09-22T15:57:38+00:00,0.03334831381403612,2,200
2026-09-22T15:57:38+00:00,0.04347250194191018,2,200
2026-09-22T15:57:38+00:00,0.5397276940422744,2,200
2026-09-22T15:57:38+00:00,0.019814305258879828,2,200
2026-09-22T15:57:38+00:00,0.013297490663302674,2,200
2026-09-22T15:57:38+00:00,0.01366963590234793,2,200
2026-09-22T15:57:38+00:00,0.42152548002847845,2,200
2026-09-22T15:57:38+00:00,0.06540916068920749,2,200
2026-09-22T15:57:38+00:00,0.06549378149365684,2,200
2026-09-22T15:57:38+00:00,0.03981334576705297,2,200
2026-09-22T15:57:38+00:00,0.017474837391996914,2,200
2026-09-22T15:57:38+00:00,0.03908861220155728,2,200
2026-09-22T15:57:38+00:00,0.04607220576731992,2,200
2026-09-22T15:57:38+00:00,0.23272528330912412,2,200
2026-09-22T15:57:38+00:00,0.3672082434941724,2,200
2026-09-22T15:57:38+00:00,0.2090899831526037,2,200
2026-09-22T15:57:38+00:00,0.1346640376304559,2,200
2026-09-22T15:57:38+00:00,0.21584105949083765,2,200
2026-09-22T15:57:38+00:00,0.16825173893937154,2,200
2026-09-22T15:57:38+00:00,0.17316908254980592,2,200
2026-09-22T15:57:38+00:00,0.03764149016713732,2,200
2026-09-22T15:57:38+00:00,0.0325798693747934,2,200
2026-09-22T15:57:38+00:00,0.016415788674198285,2,200
2026-09-22T15:57:38+00:00,0.12269834744164095,2,200
2026-09-22T15:57:38+00:00,0.11148332452773695,2,200
2026-09-22T15:57:38+00:00,0.24775052593551167,2,200
2026-09-22T15:57:38+00:00,0.22833963625708228,2,200
2026-09-22T15:57:38+00:00,0.014410950007348775,2,200
2026-09-22T15:57:38+00:00,0.03197976999806585,2,200
2026-09-22T15:57:38+00:00,0.21111216187347204,2,200
2026-09-22T15:57:38+00:00,0.021197507289196192,2,200
2026-09-22T15:57:38+00:00,0.16841363157075448,2,200
2026-09-22T15:57:38+00:00,0.04418856674217678,2,200
2026-09-22T15:57:38+00:00,0.0294071176555159,2,200
2026-09-22T15:57:38+00:00,0.22858241412936875,2,200
2026-09-22T15:57:38+00:00,0.03764149016713732,2,200
2026-09-22T15:57:38+00:00,0.02726837427131079,2,200
2026-09-22T15:57:38+00:00,0.04317822755737906,2,200
2026-09-22T15:57:38+00:00,0.061401112785378985,2,200
2026-09-22T15:57:38+00:00,0.023624913265383806,2,200
2026-09-22T15:57:39+00:00,0.16802609177238437,2,200
2026-09-22T15:57:39+00:00,0.023453525352692243,2,200
2026-09-22T15:57:39+00:00,0.02401344053036393,2,200
2026-09-22T15:57:39+00:00,0.07927396028952935,2,200
2026-09-22T15:57:39+00:00,0.1581017655653196,2,200
2026-09-22T15:57:39+00:00,0.02850789688611162,2,200
2026-09-22T15:57:39+00:00,0.06223142288320842,2,200
2026-09-22T15:57:39+00:00,0.06477986674529031,2,200
2026-09-22T15:57:39+00:00,0.016415788674198285,2,200
2026-09-22T15:57:39+00:00,0.03404048458069872,2,200
2026-09-22T15:57:39+00:00,0.15176305995066938,2,200
2026-09-22T15:57:39+00:00,0.013197653697154468,2,200
2026-09-22T15:57:39+00:00,0.05014528892758923,2,200
2026-09-22T15:57:39+00:00,0.28141242758364216,2,200
2026-09-22T15:57:39+00:00,0.02850789688611162,2,200
2026-09-22T15:57:39+00:00,0.1629736271341951,2,200
2026-09-22T15:57:39+00:00,0.01798780812461145,2,200
2026-09-22T15:57:39+00:00,0.14501492775569474,2,200
2026-09-22T15:57:39+00:00,0.03339167204270777,2,200
2026-09-22T15:57:39+00:00,0.2702368951282424,2,200
2026-09-22T15:57:39+00:00,0.07360063334746984,2,200
2026-09-22T15:57:39+00:00,0.07146887875381001,2,200
2026-09-22T15:57:39+00:00,0.023699688647032473,2,200
2026-09-22T15:57:39+00:00,0.060729989421705516,2,200
2026-09-22T15:57:39+00:00,0.02523474596608047,2,200
2026-09-22T15:57:39+00:00,0.04974131009679041,2,200
2026-09-22T15:57:39+00:00,0.013197653697154468,2,200
2026-09-22T15:57:39+00:00,0.015397389988285428,2,200
2026-09-22T15:57:39+00:00,0.09449805643959844,2,200
2026-09-22T15:57:39+00:00,0.15887490713507524,2,200
2026-09-22T15:57:39+00:00,0.2123299747463802,2,200
2026-09-22T15:57:39+00:00,0.018767502821361564,2,200
2026-09-22T15:57:39+00:00,0.10457794016198557,2,200
2026-09-22T15:57:39+00:00,0.10771696016985978,2,200
2026-09-22T15:57:39+00:00,0.20858180487789718,2,200
2026-09-22T15:57:39+00:00,0.2490649164226209,2,200
2026-09-22T15:57:39+00:00,0.2149354545819743,2,200
2026-09-22T15:57:39+00:00,0.06846610105079519,2,200
2026-09-22T15:57:39+00:00,0.22600186607366302,2,200
2026-09-22T15:57:39+00:00,0.13558111783422302,2,200
2026-09-22T15:57:39+00:00,0.47947759281770813,2,200
2026-09-22T15:57:39+00:00,0.31022399316641913,2,200
2026-09-22T15:57:39+00:00,0.16825173893937154,2,200
2026-09-22T15:57:39+00:00,0.01817210914439063,2,200
2026-09-22T15:57:39+00:00,0.022256974746043646,2,200
2026-09-22T15:57:39+00:00,0.05843273775550137,2,200
2026-09-22T15:57:39+00:00,0.20759614542938823,2,200
2026-09-22T15:57:39+00:00,0.04077214570485217,2,200
2026-09-22T15:57:39+00:00,0.01449740430190194,2,200
2026-09-22T15:57:39+00:00,0.06581378571846787,2,200
2026-09-22T15:57:39+00:00,0.043146486326564176,2,200
2026-09-22T15:57:39+00:00,0.06540916068920749,2,200
2026-09-22T15:57:39+00:00,0.5035344014591687,2,200
2026-09-22T15:57:39+00:00,0.18957208324036462,2,200
2026-09-22T15:57:39+00:00,0.02578347680392077,2,200
2026-09-22T15:57:39+00:00,0.08162540999318825,2,200
2026-09-22T15:57:39+00:00,0.1437808131353527,2,200
2026-09-22T15:57:39+00:00,0.01638197128141164,2,200
2026-09-22T15:57:39+00:00,0.034969326106256166,2,200
2026-09-22T15:57:39+00:00,0.0190130115674329,2,200
2026-09-22T15:57:39+00:00,0.06534879943409105,2,200
2026-09-22T15:57:39+00:00,0.15785708662659442,2,200
2026-09-22T15:57:39+00:00,0.03079220309151907,2,200
2026-09-22T15:57:39+00:00,0.44965240134092044,2,200
2026-09-22T15:57:39+00:00,0.012851663173431864,2,200
2026-09-22T15:57:39+00:00,0.435571600621079,2,200
2026-09-22T15:57:39+00:00,0.15734408346349515,2,200
2026-09-22T15:57:39+00:00,0.044373928627354495,2,200
2026-09-22T15:57:39+00:00,0.1437808131353527,2,200
2026-09-22T15:57:39+00:00,0.19330864544650225,2,200
2026-09-22T15:57:39+00:00,0.0157906719991639,2,200
2026-09-22T15:57:39+00:00,0.03513205833866046,2,200
2026-09-22T15:57:39+00:00,0.0324435382468012,2,200
2026-09-22T15:57:39+00:00,0.25646863542044035,2,200
